Date,DOLAR,IBOVESPA,S&P500
2023-02-22,5.166500091552734,107152.0,3991.050048828125
2023-02-23,5.151199817657471,107720.0,4012.320068359375
2023-02-24,5.136199951171875,105873.0,3970.0400390625
2023-02-27,5.207799911499023,105711.0,3982.239990234375
2023-02-28,5.199699878692627,104932.0,3970.14990234375
2023-03-01,5.235899925231934,104385.0,3951.389892578125
2023-03-02,5.178299903869629,103326.0,3981.35009765625
2023-03-03,5.1996002197265625,103866.0,4045.639892578125
2023-03-06,5.194399833679199,104700.0,4048.419921875
2023-03-07,5.152200222015381,104228.0,3986.3701171875
2023-03-08,5.190000057220459,106540.0,3992.010009765625
2023-03-09,5.144400119781494,105071.0,3918.320068359375
2023-03-10,5.163700103759766,103618.0,3861.590087890625
2023-03-13,5.21560001373291,103121.0,3855.760009765625
2023-03-14,5.245699882507324,102932.0,3919.2900390625
2023-03-15,5.251699924468994,102675.0,3891.929931640625
2023-03-16,5.287099838256836,103435.0,3960.280029296875
2023-03-17,5.229599952697754,101982.0,3916.639892578125
2023-03-20,5.2778000831604,100923.0,3951.570068359375
2023-03-21,5.2357001304626465,100998.0,4002.8701171875
2023-03-22,5.240900039672852,100221.0,3936.969970703125
2023-03-23,5.236100196838379,97926.0,3948.719970703125
2023-03-24,5.2967000007629395,98829.0,3970.989990234375
2023-03-27,5.245100021362305,99670.0,3977.530029296875
2023-03-28,5.1971001625061035,101185.0,3971.27001953125
2023-03-29,5.164400100708008,101793.0,4027.81005859375
2023-03-30,5.134200096130371,103713.0,4050.830078125
2023-03-31,5.092700004577637,101882.0,4109.31005859375
2023-04-03,5.062300205230713,101506.0,4124.509765625
2023-04-04,5.0630998611450195,101869.0,4100.60009765625
2023-04-05,5.070700168609619,100978.0,4090.3798828125
2023-04-06,5.033199787139893,100822.0,4105.02001953125
2023-04-10,5.0543999671936035,101847.0,4109.10986328125
2023-04-11,5.065299987792969,106214.0,4108.93994140625
2023-04-12,5.004000186920166,106890.0,4091.949951171875
2023-04-13,4.916900157928467,106458.0,4146.22021484375
2023-04-14,4.926700115203857,106279.0,4137.64013671875
2023-04-17,4.908699989318848,106016.0,4151.31982421875
2023-04-18,4.939799785614014,106163.0,4154.8701171875
2023-04-19,4.984300136566162,103913.0,4154.52001953125
2023-04-20,5.0742998123168945,104367.0,4129.7900390625
2023-04-24,5.047900199890137,103947.0,4137.0400390625
2023-04-25,5.033400058746338,103220.0,4071.6298828125
2023-04-26,5.053100109100342,102312.0,4055.989990234375
2023-04-27,5.043000221252441,102923.0,4135.35009765625
2023-04-28,4.976200103759766,104432.0,4169.47998046875
2023-05-02,4.9878997802734375,101927.0,4119.580078125
2023-05-03,5.038400173187256,101797.0,4090.75
2023-05-04,4.9944000244140625,102174.0,4061.219970703125
2023-05-05,4.982600212097168,105148.0,4136.25
2023-05-08,4.951700210571289,106042.0,4138.1201171875
2023-05-09,5.007999897003174,107114.0,4119.169921875
2023-05-10,4.985899925231934,107448.0,4137.64013671875
2023-05-11,4.94290018081665,108256.0,4130.6201171875
2023-05-12,4.929500102996826,108464.0,4124.080078125
2023-05-15,4.920199871063232,109029.0,4136.27978515625
2023-05-16,4.887899875640869,108194.0,4109.89990234375
2023-05-17,4.9394001960754395,109460.0,4158.77001953125
2023-05-18,4.937699794769287,110108.0,4198.0498046875
2023-05-19,4.964399814605713,110745.0,4191.97998046875
2023-05-22,4.996799945831299,110213.0,4192.6298828125
2023-05-23,4.966100215911865,109929.0,4145.580078125
2023-05-24,4.971199989318848,108800.0,4115.240234375
2023-05-25,4.958600044250488,110054.0,4151.27978515625
2023-05-26,5.035200119018555,110906.0,4205.4501953125
2023-05-30,5.018099784851074,108967.0,4205.52001953125
2023-05-31,5.034800052642822,108335.0,4179.830078125
2023-06-01,5.054800033569336,110565.0,4221.02001953125
2023-06-02,5.0131001472473145,112558.0,4282.3701171875
2023-06-05,4.956600189208984,112696.0,4273.7900390625
2023-06-06,4.925600051879883,114610.0,4283.85009765625
2023-06-07,4.9120001792907715,115488.0,4267.52001953125
2023-06-09,4.922100067138672,117019.0,4298.85986328125
2023-06-12,4.877900123596191,117336.0,4338.93017578125
2023-06-13,4.860599994659424,116743.0,4369.009765625
2023-06-14,4.861000061035156,119069.0,4372.58984375
2023-06-15,4.815000057220459,119221.0,4425.83984375
2023-06-16,4.809199810028076,118758.0,4409.58984375
2023-06-20,4.776899814605713,119622.0,4388.7099609375
2023-06-21,4.789299964904785,120420.0,4365.68994140625
2023-06-22,4.76230001449585,118934.0,4381.89013671875
2023-06-23,4.7697367668151855,118977.0,4348.330078125
2023-06-26,4.7855000495910645,118243.0,4328.81982421875
2023-06-27,4.767300128936768,117523.0,4378.41015625
2023-06-28,4.810500144958496,116681.0,4376.85986328125
2023-06-29,4.850500106811523,118383.0,4396.43994140625
2023-06-30,4.855599880218506,118087.0,4450.3798828125
2023-07-03,4.784200191497803,119673.0,4455.58984375
2023-07-05,4.839900016784668,119549.0,4446.81982421875
2023-07-06,4.8471999168396,117426.0,4411.58984375
2023-07-07,4.918700218200684,118898.0,4398.9501953125
2023-07-10,4.8709001541137695,117942.0,4409.52978515625
2023-07-11,4.898200035095215,117220.0,4439.259765625
2023-07-12,4.851500034332275,117666.0,4472.16015625
2023-07-13,4.81689977645874,119264.0,4510.0400390625
2023-07-14,4.7947998046875,117711.0,4505.419921875
2023-07-17,4.788099765777588,118219.0,4522.7900390625
2023-07-18,4.805799961090088,117841.0,4554.97998046875
2023-07-19,4.809299945831299,117552.0,4565.72021484375
2023-07-20,4.789899826049805,118083.0,4534.8701171875
2023-07-21,4.796899795532227,120217.0,4536.33984375
2023-07-24,4.777400016784668,121342.0,4554.64013671875
2023-07-25,4.725500106811523,122008.0,4567.4599609375
2023-07-26,4.748899936676025,122560.0,4566.75
2023-07-27,4.736199855804443,119990.0,4537.41015625
2023-07-28,4.741600036621094,120187.0,4582.22998046875
2023-07-31,4.723299980163574,121943.0,4588.9599609375
2023-08-01,4.724699974060059,121248.0,4576.72998046875
2023-08-02,4.791999816894531,120859.0,4513.39013671875
2023-08-03,4.810400009155273,120586.0,4501.89013671875
2023-08-04,4.916399955749512,119508.0,4478.02978515625
2023-08-07,4.88539981842041,119380.0,4518.43994140625
2023-08-08,4.89900016784668,119090.0,4499.3798828125
2023-08-09,4.898600101470947,118409.0,4467.7099609375
2023-08-10,4.901700019836426,118350.0,4468.830078125
2023-08-11,4.891499996185303,118065.0,4464.0498046875
2023-08-14,4.910999774932861,116810.0,4489.72021484375
2023-08-15,4.962100028991699,116171.0,4437.85986328125
2023-08-16,4.9832000732421875,115592.0,4404.330078125
2023-08-17,4.9868998527526855,114982.0,4370.35986328125
2023-08-18,4.975500106811523,115409.0,4369.7099609375
2023-08-21,4.966899871826172,114429.0,4399.77001953125
2023-08-22,4.978700160980225,116156.0,4387.5498046875
2023-08-23,4.937099933624268,118135.0,4436.009765625
2023-08-24,4.855100154876709,117026.0,4376.31005859375
2023-08-25,4.880300045013428,115837.0,4405.7099609375
2023-08-28,4.8703999519348145,117121.0,4433.31005859375
2023-08-29,4.872600078582764,118404.0,4497.6298828125
2023-08-30,4.85129976272583,117535.0,4514.8701171875
2023-08-31,4.888400077819824,115742.0,4507.66015625
2023-09-01,4.953800201416016,117893.0,4515.77001953125
2023-09-05,4.936200141906738,117331.0,4496.830078125
2023-09-06,4.966700077056885,115985.0,4465.47998046875
2023-09-08,4.976099967956543,115313.0,4457.490234375
2023-09-11,4.982999801635742,116883.0,4487.4599609375
2023-09-12,4.9293999671936035,117968.0,4461.89990234375
2023-09-13,4.946599960327148,118176.0,4467.43994140625
2023-09-14,4.91540002822876,119392.0,4505.10009765625
2023-09-15,4.868199825286865,118758.0,4450.31982421875
2023-09-18,4.867000102996826,118288.0,4453.52978515625
2023-09-19,4.853700160980225,117846.0,4443.9501953125
2023-09-20,4.865799903869629,118695.0,4402.2001953125
2023-09-21,4.878799915313721,116145.0,4330.0
2023-09-22,4.934899806976318,116009.0,4320.06005859375
2023-09-25,4.933899879455566,115925.0,4337.43994140625
2023-09-26,4.968299865722656,114193.0,4273.52978515625
2023-09-27,4.986199855804443,114327.0,4274.509765625
2023-09-28,5.042200088500977,115731.0,4299.7001953125
2023-09-29,5.032800197601318,116565.0,4288.0498046875
2023-10-02,5.042799949645996,115057.0,4288.39013671875
2023-10-03,5.061500072479248,113419.0,4229.4501953125
2023-10-04,5.166299819946289,113607.0,4263.75
2023-10-05,5.154600143432617,113284.0,4258.18994140625
2023-10-06,5.164999961853027,114170.0,4308.5
2023-10-09,5.145699977874756,115156.0,4335.66015625
2023-10-10,5.135200023651123,116737.0,4358.240234375
2023-10-11,5.051000118255615,117051.0,4376.9501953125
2023-10-13,5.045899868011475,115754.0,4327.77978515625
2023-10-16,5.0482001304626465,116534.0,4373.6298828125
2023-10-17,5.037600040435791,115908.0,4373.2001953125
2023-10-18,5.037399768829346,114060.0,4314.60009765625
2023-10-19,5.056099891662598,114004.0,4278.0
2023-10-20,5.062900066375732,113155.0,4224.16015625
2023-10-23,5.031300067901611,112785.0,4217.0400390625
2023-10-24,5.01230001449585,113762.0,4247.68017578125
2023-10-25,4.991000175476074,112830.0,4186.77001953125
2023-10-26,4.994699954986572,114777.0,4137.22998046875
2023-10-27,4.985300064086914,113301.0,4117.3701171875
2023-10-30,4.952030181884766,112532.0,4166.81982421875
2023-10-31,5.04610013961792,113144.0,4193.7998046875
2023-11-01,5.03410005569458,115053.0,4237.85986328125
2023-11-03,4.952899932861328,118160.0,4358.33984375
2023-11-06,4.899199962615967,118487.0,4365.97998046875
2023-11-07,4.884099960327148,119268.0,4378.3798828125
2023-11-08,4.871500015258789,119099.0,4382.77978515625
2023-11-09,4.909299850463867,119012.0,4347.35009765625
2023-11-10,4.933899879455566,120636.0,4415.240234375
2023-11-13,4.893379211425781,120376.0,4411.5498046875
2023-11-14,4.906199932098389,123328.0,4495.7001953125
2023-11-16,4.860899925231934,124576.0,4508.240234375
2023-11-17,4.862199783325195,125062.0,4514.02001953125
2023-11-20,4.819177150726318,126095.0,4547.3798828125
2023-11-21,4.851799964904785,125607.0,4538.18994140625
2023-11-22,4.8993000984191895,126035.0,4556.6201171875
2023-11-24,4.902500152587891,125542.0,4559.33984375
2023-11-27,4.900899887084961,125683.0,4550.43017578125
2023-11-28,4.895500183105469,126538.0,4554.89013671875
2023-11-29,4.869800090789795,126101.0,4550.580078125
2023-11-30,4.904099941253662,127331.0,4567.7998046875
2023-12-01,4.923099994659424,128103.0,4594.6298828125
2023-12-04,4.902159214019775,126803.0,4569.77978515625
2023-12-05,4.9430999755859375,126903.0,4567.18017578125
2023-12-06,4.927700042724609,125623.0,4549.33984375
2023-12-07,4.901199817657471,126010.0,4585.58984375
2023-12-08,4.910099983215332,127094.0,4604.3701171875
2023-12-11,4.893286228179932,126916.0,4622.43994140625
2023-12-12,4.936699867248535,126403.0,4643.7001953125
2023-12-13,4.9644999504089355,129465.0,4707.08984375
2023-12-14,4.918399810791016,130842.0,4719.5498046875
2023-12-15,4.914599895477295,130197.0,4719.18994140625
2023-12-18,4.919657230377197,131084.0,4740.56005859375
2023-12-19,4.895899772644043,131851.0,4768.3701171875
2023-12-20,4.866499900817871,130804.0,4698.35009765625
2023-12-21,4.914599895477295,132182.0,4746.75
2023-12-22,4.881800174713135,132753.0,4754.6298828125
2023-12-26,4.869743824005127,133533.0,4774.75
2023-12-27,4.813499927520752,134194.0,4781.580078125
2023-12-28,4.826099872589111,134185.0,4783.35009765625
2024-01-02,4.852399826049805,132697.0,4742.830078125
2024-01-03,4.922500133514404,132834.0,4704.81005859375
2024-01-04,4.9191999435424805,131226.0,4688.68017578125
2024-01-05,4.895599842071533,132023.0,4697.240234375
2024-01-08,4.8606672286987305,132427.0,4763.5400390625
2024-01-09,4.86899995803833,131447.0,4756.5
2024-01-10,4.905099868774414,130841.0,4783.4501953125
2024-01-11,4.89139986038208,130649.0,4780.240234375
2024-01-12,4.869699954986572,130988.0,4783.830078125
2024-01-16,4.862199783325195,129294.0,4765.97998046875
2024-01-17,4.924900054931641,128524.0,4739.2099609375
2024-01-18,4.934000015258789,127316.0,4780.93994140625
2024-01-19,4.92609977722168,127636.0,4839.81005859375
2024-01-22,4.904642105102539,126602.0,4850.43017578125
2024-01-23,4.98829984664917,128263.0,4864.60009765625
2024-01-24,4.952199935913086,127816.0,4868.5498046875
2024-01-25,4.932499885559082,128169.0,4894.16015625
2024-01-26,4.915800094604492,128967.0,4890.97021484375
2024-01-29,4.913599967956543,128503.0,4927.93017578125
2024-01-30,4.950200080871582,127402.0,4924.97021484375
2024-01-31,4.950300216674805,127752.0,4845.64990234375
2024-02-01,4.951900005340576,128481.0,4906.18994140625
2024-02-02,4.914999961853027,127182.0,4958.60986328125
2024-02-05,4.932938098907471,127593.0,4942.81005859375
2024-02-06,4.9499430656433105,130416.0,4954.22998046875
2024-02-07,4.962299823760986,129608.0,4995.06005859375
2024-02-08,4.969299793243408,128217.0,4997.91015625
2024-02-09,4.9918999671936035,128026.0,5026.60986328125
2024-02-14,4.952000141143799,127018.0,5000.6201171875
2024-02-15,4.968299865722656,127804.0,5029.72998046875
2024-02-16,4.972400188446045,128726.0,5005.56982421875
2024-02-20,4.956399917602539,129916.0,4975.509765625
2024-02-21,4.926400184631348,130032.0,4981.7998046875
2024-02-22,4.934899806976318,130241.0,5087.02978515625
2024-02-23,4.962399959564209,129419.0,5088.7998046875
2024-02-26,4.993500232696533,129609.0,5069.52978515625
2024-02-27,4.978899955749512,131689.0,5078.18017578125
2024-02-28,4.932400226593018,130155.0,5069.759765625
2024-02-29,4.967299938201904,129020.0,5096.27001953125
2024-03-01,4.969799995422363,129180.0,5137.080078125
2024-03-04,4.952700138092041,128341.0,5130.9501953125
2024-03-05,4.944900035858154,128098.0,5078.64990234375
2024-03-06,4.957099914550781,128890.0,5104.759765625
2024-03-07,4.943600177764893,128340.0,5157.35986328125
2024-03-08,4.933800220489502,127071.0,5123.68994140625
2024-03-11,4.977540016174316,126124.0,5117.93994140625
2024-03-12,4.977399826049805,127668.0,5175.27001953125
2024-03-13,4.968699932098389,128006.0,5165.31005859375
2024-03-14,4.969200134277344,127690.0,5150.47998046875
2024-03-15,4.992700099945068,126742.0,5117.08984375
2024-03-18,4.968047142028809,126954.0,5149.419921875
2024-03-19,5.029399871826172,127529.0,5178.509765625
2024-03-20,5.03000020980835,129125.0,5224.6201171875
2024-03-21,4.96619987487793,128159.0,5241.52978515625
2024-03-22,4.9745001792907715,127027.0,5234.18017578125
2024-03-25,5.000899791717529,126931.0,5218.18994140625
2024-03-26,4.9721999168396,126863.0,5203.580078125
2024-03-27,4.9756999015808105,127691.0,5248.490234375
2024-03-28,4.990300178527832,128106.0,5254.35009765625
2024-04-01,5.013199806213379,126990.0,5243.77001953125
2024-04-02,5.053599834442139,127549.0,5205.81005859375
2024-04-03,5.0644001960754395,127318.0,5211.490234375
2024-04-04,5.038599967956543,127428.0,5147.2099609375
2024-04-05,5.057400226593018,126795.0,5204.33984375
2024-04-08,5.054900169372559,128857.0,5202.39013671875
2024-04-09,5.023900032043457,129890.0,5209.91015625
2024-04-10,5.007599830627441,128054.0,5160.64013671875
2024-04-11,5.066199779510498,127396.0,5199.06005859375
2024-04-12,5.090400218963623,125946.0,5123.41015625
2024-04-15,5.117099761962891,125334.0,5061.81982421875
2024-04-16,5.183700084686279,124389.0,5051.41015625
2024-04-17,5.2855000495910645,124171.0,5022.2099609375
2024-04-18,5.232600212097168,124196.0,5011.1201171875
2024-04-19,5.241700172424316,125124.0,4967.22998046875
2024-04-22,5.206200122833252,125573.0,5010.60009765625
2024-04-23,5.1656999588012695,125148.0,5070.5498046875
2024-04-24,5.130499839782715,124741.0,5071.6298828125
2024-04-25,5.145500183105469,124646.0,5048.419921875
2024-04-26,5.158599853515625,126526.0,5099.9599609375
2024-04-29,5.115499973297119,127352.0,5116.169921875
2024-04-30,5.117000102996826,125924.0,5035.68994140625
2024-05-02,5.194399833679199,127122.0,5064.2001953125
2024-05-03,5.110300064086914,128509.0,5127.7900390625
2024-05-06,5.070899963378906,128466.0,5180.740234375
2024-05-07,5.074900150299072,129210.0,5187.7001953125
2024-05-08,5.073299884796143,129481.0,5187.669921875
2024-05-09,5.087900161743164,128188.0,5214.080078125
2024-05-10,5.1407999992370605,127600.0,5222.68017578125
2024-05-13,5.123260021209717,128155.0,5221.419921875
2024-05-14,5.154200077056885,128515.0,5246.68017578125
2024-05-15,5.127799987792969,128028.0,5308.14990234375
2024-05-16,5.133600234985352,128284.0,5297.10009765625
2024-05-17,5.128600120544434,128151.0,5303.27001953125
2024-05-20,5.1020002365112305,127751.0,5308.1298828125
2024-05-21,5.103099822998047,127412.0,5321.41015625
2024-05-22,5.1219000816345215,125650.0,5307.009765625
2024-05-23,5.151100158691406,124729.0,5267.83984375
2024-05-24,5.143099784851074,124306.0,5304.72021484375
2024-05-28,5.1717000007629395,123780.0,5306.0400390625
2024-05-29,5.161300182342529,122707.0,5266.9501953125
2024-05-31,5.202099800109863,122098.0,5277.509765625
2024-06-03,5.2444000244140625,122032.0,5283.39990234375
2024-06-04,5.249000072479248,121802.0,5291.33984375
2024-06-05,5.287700176239014,121407.0,5354.02978515625
2024-06-06,5.3003997802734375,122899.0,5352.9599609375
2024-06-07,5.2571001052856445,120767.0,5346.990234375
2024-06-10,5.270441055297852,120760.0,5360.7900390625
2024-06-11,5.352799892425537,121635.0,5375.31982421875
2024-06-12,5.3649001121521,119936.0,5421.02978515625
2024-06-13,5.401000022888184,119568.0,5433.740234375
2024-06-14,5.361599922180176,119662.0,5431.60009765625
2024-06-17,5.3572001457214355,119138.0,5473.22998046875
2024-06-18,5.423999786376953,119630.0,5487.02978515625
2024-06-20,5.422399997711182,120446.0,5473.169921875
2024-06-21,5.452400207519531,121341.0,5464.6201171875
2024-06-24,5.426126003265381,122637.0,5447.8701171875
2024-06-25,5.3892998695373535,122331.0,5469.2998046875
2024-06-26,5.450699806213379,122641.0,5477.89990234375
2024-06-27,5.522500038146973,124308.0,5482.8701171875
2024-06-28,5.500500202178955,123907.0,5460.47998046875
2024-07-01,5.591899871826172,124718.0,5475.08984375
2024-07-02,5.65500020980835,124787.0,5509.009765625
2024-07-03,5.67549991607666,125662.0,5537.02001953125
2024-07-05,5.486400127410889,126267.0,5567.18994140625
2024-07-08,5.471290111541748,126548.0,5572.85009765625
2024-07-09,5.470399856567383,127108.0,5576.97998046875
2024-07-10,5.417099952697754,127218.0,5633.91015625
2024-07-11,5.414700031280518,128294.0,5584.5400390625
2024-07-12,5.438000202178955,128897.0,5615.35009765625
2024-07-15,5.422800064086914,129321.0,5631.22021484375
2024-07-16,5.446800231933594,129110.0,5667.2001953125
2024-07-17,5.424300193786621,129450.0,5588.27001953125
2024-07-18,5.48769998550415,127652.0,5544.58984375
2024-07-19,5.5432000160217285,127616.0,5505.0
2024-07-22,5.520872116088867,127860.0,5564.41015625
2024-07-23,5.570700168609619,126590.0,5555.740234375
2024-07-24,5.585299968719482,126423.0,5427.1298828125
2024-07-25,5.653600215911865,125954.0,5399.22021484375
2024-07-26,5.643099784851074,127492.0,5459.10009765625
2024-07-29,5.622840881347656,126954.0,5463.5400390625
2024-07-30,5.614500045776367,126139.0,5436.43994140625
2024-07-31,5.611100196838379,127652.0,5522.2998046875
2024-08-01,5.656599998474121,127395.0,5446.68017578125
2024-08-02,5.7505998611450195,125854.0,5346.56005859375
2024-08-05,5.7266998291015625,125270.0,5186.330078125
2024-08-06,5.720900058746338,126267.0,5240.02978515625
2024-08-07,5.6554999351501465,127514.0,5199.5
2024-08-08,5.635799884796143,128661.0,5319.31005859375
2024-08-09,5.54610013961792,130615.0,5344.16015625
2024-08-12,5.50629997253418,131116.0,5344.39013671875
2024-08-13,5.4918999671936035,132398.0,5434.43017578125
2024-08-14,5.455699920654297,133318.0,5455.2099609375
2024-08-15,5.468900203704834,134153.0,5543.22021484375
2024-08-16,5.484899997711182,133953.0,5554.25
2024-08-19,5.47130012512207,135778.0,5608.25
2024-08-20,5.405600070953369,136087.0,5597.1201171875
2024-08-21,5.478099822998047,136464.0,5620.85009765625
2024-08-22,5.482500076293945,135173.0,5570.64013671875
2024-08-23,5.59089994430542,135608.0,5634.60986328125
2024-08-26,5.485400199890137,136889.0,5616.83984375
2024-08-27,5.495699882507324,136776.0,5625.7998046875
2024-08-28,5.507900238037109,137344.0,5592.18017578125
2024-08-29,5.56220006942749,136041.0,5591.9599609375
2024-08-30,5.627699851989746,136004.0,5648.39990234375
2024-09-03,5.615099906921387,134353.0,5528.93017578125
2024-09-04,5.647500038146973,136111.0,5520.06982421875
2024-09-05,5.642000198364258,136502.0,5503.41015625
2024-09-06,5.567500114440918,134572.0,5408.419921875
2024-09-09,5.59660005569458,134737.0,5471.0498046875
2024-09-10,5.5843000411987305,134320.0,5495.52001953125
2024-09-11,5.662899971008301,134677.0,5554.1298828125
2024-09-12,5.667399883270264,134029.0,5595.759765625
2024-09-13,5.625699996948242,134882.0,5626.02001953125
2024-09-16,5.612370014190674,135118.0,5633.08984375
2024-09-17,5.503900051116943,134960.0,5634.580078125
2024-09-18,5.4816999435424805,133748.0,5618.259765625
